checkpoint_label,checkpoint_path,checkpoint_algo,checkpoint_global_env_steps,config_path,rl_variant,n,rho_target,seed,m_target,m_final,rho_final,episode_len,terminal_lambda2_norm,terminal_lambda2,rl_runtime_sec,runtime_sec,runtime_total_sec,init_mode,init_route_label,init_family,init_edges,init_lambda2,init_build_runtime_sec,init_cache_hit,init_selected_index,init_errors,overlap_post_completion_selection,overlap_candidate_count,overlap_evaluated_families,top_k,dist_cap,method,repeat_idx,arm,arm_label
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.763636363636,2,53,53,0.7636363636363637,42,0.6460500715004485,7.752600858005382,0.05219850000139559,0.05219850000139559,0.05219850000139559,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,2,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.872727272727,0,59,59,0.8727272727272727,48,0.750053441128998,9.000641293547975,0.06275090000053751,0.06275090000053751,0.06275090000053751,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,0,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.872727272727,1,59,59,0.8727272727272727,48,0.750053441128998,9.000641293547975,0.06229439999879105,0.06229439999879105,0.06229439999879105,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,1,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.872727272727,2,59,59,0.8727272727272727,48,0.750053441128998,9.000641293547975,0.05731809999997495,0.05731809999997495,0.05731809999997495,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,2,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.981818181818,0,65,65,0.9818181818181818,54,0.8334719668382831,10.001663602059397,0.06310699999812641,0.06310699999812641,0.06310699999812641,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,0,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.981818181818,1,65,65,0.9818181818181818,54,0.8334719668382831,10.001663602059397,0.06680020000203513,0.06680020000203513,0.06680020000203513,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,1,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.981818181818,2,65,65,0.9818181818181818,54,0.8334719668382831,10.001663602059397,0.07204099999944447,0.07204099999944447,0.07204099999944447,path,path,path,11,0.0,0.0,False,,,False,1,path,64,4,RL+Path,2,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.018181818182,0,12,12,0.01818181818181818,0,0.08333333333333325,0.9999999999999989,4.00003045797348e-07,4.00003045797348e-07,0.0004864000002271496,backbone,envelope_only,envelope,11,1.0,0.00048599999718135223,False,,,False,1,envelope,64,4,RL+Backbone,0,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.018181818182,1,12,12,0.01818181818181818,0,0.08333333333333325,0.9999999999999989,2.00001522898674e-07,2.00001522898674e-07,0.00010220000331173651,backbone,envelope_only,envelope,11,1.0,0.00010200000178883784,False,,,False,1,envelope,64,4,RL+Backbone,1,subspace,Subspace (certified bracket)
best,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\runs\subspace\checkpoints\best.pt,ppo,15000,C:\Users\erich\Documents\AFRL\Algebraic-Connectivity-Optimization-CDC2026\lite_trials_new\configs\subspace.yaml,full,12,0.018181818182,2,12,12,0.01818181818181818,0,0.08333333333333325,0.9999999999999989,9.999712347052991e-08,9.999712347052991e-08,8.479999451083131e-05,backbone,envelope_only,envelope,11,1.0,8.469999738736078e-05,False,,,False,1,envelope,64,4,RL+Backbone,2,subspace,Subspace (certified bracket)
