n,density,rho,m,density_actual,rho_actual,rho_conn,rho_conn_actual,m_max,m_actual,repeat_idx,method,method_label,warm_start_mode,completion_method,init_edges,residual_budget,lambda2,runtime_init_s,runtime_complete_s,runtime_lambda2_s,runtime_total_s
16,0.7916666666666666,0.7916666666666666,95,0.7916666666666666,0.7916666666666666,0.7619047619047619,0.7619047619047619,120,95,1,path_fvg,FVG,path,fvg,15,80,10.351871453052945,6.650981958955526e-06,0.011210979078896344,3.390002530068159e-05,0.01125153008615598
16,0.8,0.8,96,0.8,0.8,0.7714285714285715,0.7714285714285715,120,96,1,path_fvg,FVG,path,fvg,15,81,10.444727604776,6.650981958955526e-06,0.011354397051036358,3.4163997042924166e-05,0.011395212030038238
16,0.8083333333333333,0.8083333333333333,97,0.8083333333333333,0.8083333333333333,0.780952380952381,0.780952380952381,120,97,1,path_fvg,FVG,path,fvg,15,82,10.750650737080834,6.650981958955526e-06,0.011492355028167367,3.446300979703665e-05,0.01153346901992336
16,0.8166666666666667,0.8166666666666667,98,0.8166666666666667,0.8166666666666667,0.7904761904761904,0.7904761904761904,120,98,1,path_fvg,FVG,path,fvg,15,83,10.977835289602213,6.650981958955526e-06,0.011630597000475973,3.3460964914411306e-05,0.01167070894734934
16,0.825,0.825,99,0.825,0.825,0.8,0.8,120,99,1,path_fvg,FVG,path,fvg,15,84,11.267949192431118,6.650981958955526e-06,0.01176700199721381,3.404205199331045e-05,0.011807695031166077
16,0.8333333333333334,0.8333333333333334,100,0.8333333333333334,0.8333333333333334,0.8095238095238095,0.8095238095238095,120,100,1,path_fvg,FVG,path,fvg,15,85,11.324869129433353,6.650981958955526e-06,0.011904511018656194,3.3419986721128225e-05,0.011944581987336278
16,0.8416666666666667,0.8416666666666667,101,0.8416666666666667,0.8416666666666667,0.819047619047619,0.819047619047619,120,101,1,path_fvg,FVG,path,fvg,15,86,11.518805695907991,6.650981958955526e-06,0.01204130199039355,3.297301009297371e-05,0.012080925982445478
16,0.85,0.85,102,0.85,0.85,0.8285714285714286,0.8285714285714286,120,102,1,path_fvg,FVG,path,fvg,15,87,11.58578643762691,6.650981958955526e-06,0.012186793959699571,3.2441981602460146e-05,0.012225886923260987
16,0.8583333333333333,0.8583333333333333,103,0.8583333333333333,0.8583333333333333,0.8380952380952381,0.8380952380952381,120,103,1,path_fvg,FVG,path,fvg,15,88,11.829913513373972,6.650981958955526e-06,0.012320550915319473,3.1655014026910067e-05,0.012358856911305338
16,0.8666666666666667,0.8666666666666667,104,0.8666666666666667,0.8666666666666667,0.8476190476190476,0.8476190476190476,120,104,1,path_fvg,FVG,path,fvg,15,89,11.999999999999995,6.650981958955526e-06,0.012452461931388825,3.1280971597880125e-05,0.01249039388494566
16,0.875,0.875,105,0.875,0.875,0.8571428571428571,0.8571428571428571,120,105,1,path_fvg,FVG,path,fvg,15,90,12.000000000000007,6.650981958955526e-06,0.01259437296539545,3.1542032957077026e-05,0.012632565980311483
16,0.8916666666666667,0.8916666666666667,107,0.8916666666666667,0.8916666666666667,0.8761904761904762,0.8761904761904762,120,107,1,path_fvg,FVG,path,fvg,15,92,12.58578643762691,6.650981958955526e-06,0.01287316798698157,3.259599907323718e-05,0.012912414968013763
16,0.9,0.9,108,0.9,0.9,0.8857142857142857,0.8857142857142857,120,108,1,path_fvg,FVG,path,fvg,15,93,12.5857864376269,6.650981958955526e-06,0.013011812989134341,2.9601040296256542e-05,0.013048065011389554
16,0.9083333333333333,0.9083333333333333,109,0.9083333333333333,0.9083333333333333,0.8952380952380953,0.8952380952380953,120,109,1,path_fvg,FVG,path,fvg,15,94,12.999999999999993,6.650981958955526e-06,0.013141956937033683,3.083102637901902e-05,0.013179438945371658
16,0.9166666666666666,0.9166666666666666,110,0.9166666666666666,0.9166666666666666,0.9047619047619048,0.9047619047619048,120,110,1,path_fvg,FVG,path,fvg,15,95,12.999999999999996,6.650981958955526e-06,0.013279706938192248,3.155600279569626e-05,0.0133179139229469
16,0.925,0.925,111,0.925,0.925,0.9142857142857143,0.9142857142857143,120,111,1,path_fvg,FVG,path,fvg,15,96,12.999999999999995,6.650981958955526e-06,0.013416605885140598,3.184896195307374e-05,0.013455105829052627
16,0.9333333333333333,0.9333333333333333,112,0.9333333333333333,0.9333333333333333,0.9238095238095239,0.9238095238095239,120,112,1,path_fvg,FVG,path,fvg,15,97,12.999999999999986,6.650981958955526e-06,0.013552364893257618,3.1538016628474e-05,0.013590553891845047
16,0.9416666666666667,0.9416666666666667,113,0.9416666666666667,0.9416666666666667,0.9333333333333333,0.9333333333333333,120,113,1,path_fvg,FVG,path,fvg,15,98,13.999999999999993,6.650981958955526e-06,0.013694354915060103,3.19300452247262e-05,0.013732935942243785
16,0.95,0.95,114,0.95,0.95,0.9428571428571428,0.9428571428571428,120,114,1,path_fvg,FVG,path,fvg,15,99,13.999999999999988,6.650981958955526e-06,0.013836422935128212,2.9521994292736053e-05,0.013872595911379904
16,0.9583333333333334,0.9583333333333334,115,0.9583333333333334,0.9583333333333334,0.9523809523809523,0.9523809523809523,120,115,1,path_fvg,FVG,path,fvg,15,100,13.999999999999998,6.650981958955526e-06,0.013973749941214919,3.004400059580803e-05,0.014010444923769683
16,0.9666666666666667,0.9666666666666667,116,0.9666666666666667,0.9666666666666667,0.9619047619047619,0.9619047619047619,120,116,1,path_fvg,FVG,path,fvg,15,101,14.0,6.650981958955526e-06,0.014110838936176151,2.9571994673460722e-05,0.014147061912808567
16,0.975,0.975,117,0.975,0.975,0.9714285714285714,0.9714285714285714,120,117,1,path_fvg,FVG,path,fvg,15,102,13.999999999999988,6.650981958955526e-06,0.014255900925491005,3.018201095983386e-05,0.014292733918409795
16,0.9833333333333333,0.9833333333333333,118,0.9833333333333333,0.9833333333333333,0.9809523809523809,0.9809523809523809,120,118,1,path_fvg,FVG,path,fvg,15,103,13.999999999999998,6.650981958955526e-06,0.014398652943782508,3.0613038688898087e-05,0.014435916964430362
16,0.9916666666666667,0.9916666666666667,119,0.9916666666666667,0.9916666666666667,0.9904761904761905,0.9904761904761905,120,119,1,path_fvg,FVG,path,fvg,15,104,14.0,6.650981958955526e-06,0.014533838955685496,3.0978990253061056e-05,0.014571468927897513
16,0.13333333333333333,0.13333333333333333,16,0.13333333333333333,0.13333333333333333,0.009523809523809525,0.009523809523809525,120,16,2,path_fvg,FVG,path,fvg,15,1,0.15224093497742622,7.2499969974160194e-06,0.00016900402260944247,3.8368976674973965e-05,0.00021462299628183246
16,0.14166666666666666,0.14166666666666666,17,0.14166666666666666,0.14166666666666666,0.01904761904761905,0.01904761904761905,120,17,2,path_fvg,FVG,path,fvg,15,2,0.15224093497742666,7.2499969974160194e-06,0.0003333610366098583,3.5881996154785156e-05,0.00037649302976205945
16,0.15,0.15,18,0.15,0.15,0.02857142857142857,0.02857142857142857,120,18,2,path_fvg,FVG,path,fvg,15,3,0.4071376319485449,7.2499969974160194e-06,0.0004800160531885922,3.4980010241270065e-05,0.0005222460604272783
16,0.15833333333333333,0.15833333333333333,19,0.15833333333333333,0.15833333333333333,0.0380952380952381,0.0380952380952381,120,19,2,path_fvg,FVG,path,fvg,15,4,0.4071376319485469,7.2499969974160194e-06,0.0006289581069722772,3.417895641177893e-05,0.0006703870603814721
16,0.16666666666666666,0.16666666666666666,20,0.16666666666666666,0.16666666666666666,0.047619047619047616,0.047619047619047616,120,20,2,path_fvg,FVG,path,fvg,15,5,0.585786437626904,7.2499969974160194e-06,0.0007705631433054805,3.336998634040356e-05,0.0008111831266433001
16,0.175,0.175,21,0.175,0.175,0.05714285714285714,0.05714285714285714,120,21,2,path_fvg,FVG,path,fvg,15,6,0.5857864376269067,7.2499969974160194e-06,0.0009155901498161256,3.389397170394659e-05,0.0009567341185174882
16,0.18333333333333332,0.18333333333333332,22,0.18333333333333332,0.18333333333333332,0.06666666666666667,0.06666666666666667,120,22,2,path_fvg,FVG,path,fvg,15,7,0.6972243622680053,7.2499969974160194e-06,0.0010644541471265256,3.3118005376309156e-05,0.0011048221495002508
16,0.19166666666666668,0.19166666666666668,23,0.19166666666666668,0.19166666666666668,0.0761904761904762,0.0761904761904762,120,23,2,path_fvg,FVG,path,fvg,15,8,0.7563067330202015,7.2499969974160194e-06,0.0012019731220789254,3.347295569255948e-05,0.0012426960747689009
16,0.2,0.2,24,0.2,0.2,0.08571428571428572,0.08571428571428572,120,24,2,path_fvg,FVG,path,fvg,15,9,0.9673741301390316,7.2499969974160194e-06,0.0013413490960374475,3.574200673028827e-05,0.0013843410997651517
16,0.20833333333333334,0.20833333333333334,25,0.20833333333333334,0.20833333333333334,0.09523809523809523,0.09523809523809523,120,25,2,path_fvg,FVG,path,fvg,15,10,1.0705350004283962,7.2499969974160194e-06,0.0014894961495883763,3.496900899335742e-05,0.0015317151555791497
16,0.21666666666666667,0.21666666666666667,26,0.21666666666666667,0.21666666666666667,0.10476190476190476,0.10476190476190476,120,26,2,path_fvg,FVG,path,fvg,15,11,1.2467223223697406,7.2499969974160194e-06,0.0016310831415466964,3.475398989394307e-05,0.0016730871284380555
16,0.225,0.225,27,0.225,0.225,0.11428571428571428,0.11428571428571428,120,27,2,path_fvg,FVG,path,fvg,15,12,1.3420664862792668,7.2499969974160194e-06,0.001777630124706775,3.5145028959959745e-05,0.0018200251506641507
16,0.23333333333333334,0.23333333333333334,28,0.23333333333333334,0.23333333333333334,0.12380952380952381,0.12380952380952381,120,28,2,path_fvg,FVG,path,fvg,15,13,1.456187629784673,7.2499969974160194e-06,0.0019178971415385604,3.457599086686969e-05,0.001959723129402846
16,0.25,0.25,30,0.25,0.25,0.14285714285714285,0.14285714285714285,120,30,2,path_fvg,FVG,path,fvg,15,15,1.7304010757668147,7.2499969974160194e-06,0.002198590082116425,3.476097481325269e-05,0.0022406010539270937
16,0.25833333333333336,0.25833333333333336,31,0.25833333333333336,0.25833333333333336,0.1523809523809524,0.1523809523809524,120,31,2,path_fvg,FVG,path,fvg,15,16,1.9063901666048262,7.2499969974160194e-06,0.002338024089112878,3.382295835763216e-05,0.002379097044467926
16,0.26666666666666666,0.26666666666666666,32,0.26666666666666666,0.26666666666666666,0.1619047619047619,0.1619047619047619,120,32,2,path_fvg,FVG,path,fvg,15,17,1.9584209760134472,7.2499969974160194e-06,0.002475357090588659,3.452901728451252e-05,0.0025171361048705876
16,0.275,0.275,33,0.275,0.275,0.17142857142857143,0.17142857142857143,120,33,2,path_fvg,FVG,path,fvg,15,18,1.9821203228812758,7.2499969974160194e-06,0.0026237100828438997,3.435596590861678e-05,0.0026653160457499325
16,0.2833333333333333,0.2833333333333333,34,0.2833333333333333,0.2833333333333333,0.18095238095238095,0.18095238095238095,120,34,2,path_fvg,FVG,path,fvg,15,19,2.100705402759688,7.2499969974160194e-06,0.002763162076007575,3.3998978324234486e-05,0.0028044110513292253
16,0.2916666666666667,0.2916666666666667,35,0.2916666666666667,0.2916666666666667,0.19047619047619047,0.19047619047619047,120,35,2,path_fvg,FVG,path,fvg,15,20,2.438447187191172,7.2499969974160194e-06,0.002900688035879284,3.377697430551052e-05,0.0029417150071822107
16,0.3,0.3,36,0.3,0.3,0.2,0.2,120,36,2,path_fvg,FVG,path,fvg,15,21,2.50108566975365,7.2499969974160194e-06,0.0030382670229300857,3.3818010706454515e-05,0.003079335030633956
16,0.30833333333333335,0.30833333333333335,37,0.30833333333333335,0.30833333333333335,0.20952380952380953,0.20952380952380953,120,37,2,path_fvg,FVG,path,fvg,15,22,2.593754244877834,7.2499969974160194e-06,0.003176818019710481,3.3864984288811684e-05,0.003217933000996709
16,0.31666666666666665,0.31666666666666665,38,0.31666666666666665,0.31666666666666665,0.21904761904761905,0.21904761904761905,120,38,2,path_fvg,FVG,path,fvg,15,23,2.6555584785991653,7.2499969974160194e-06,0.0033299460192210972,3.502896288409829e-05,0.0033722249791026115
16,0.325,0.325,39,0.325,0.325,0.22857142857142856,0.22857142857142856,120,39,2,path_fvg,FVG,path,fvg,15,24,2.7183202831178788,7.2499969974160194e-06,0.0034715700312517583,3.3442978747189045e-05,0.0035122630069963634
16,0.3333333333333333,0.3333333333333333,40,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.23809523809523808,120,40,2,path_fvg,FVG,path,fvg,15,25,2.879975091326826,7.2499969974160194e-06,0.0036108020576648414,3.4351018257439137e-05,0.0036524030729196966
16,0.3416666666666667,0.3416666666666667,41,0.3416666666666667,0.3416666666666667,0.24761904761904763,0.24761904761904763,120,41,2,path_fvg,FVG,path,fvg,15,26,2.965520428026229,7.2499969974160194e-06,0.0037483450723811984,3.4090946428477764e-05,0.003789686015807092
16,0.35,0.35,42,0.35,0.35,0.2571428571428571,0.2571428571428571,120,42,2,path_fvg,FVG,path,fvg,15,27,3.0471546418872593,7.2499969974160194e-06,0.003886914113536477,3.397301770746708e-05,0.00392813712824136
16,0.35833333333333334,0.35833333333333334,43,0.35833333333333334,0.35833333333333334,0.26666666666666666,0.26666666666666666,120,43,2,path_fvg,FVG,path,fvg,15,28,3.228717410841281,7.2499969974160194e-06,0.004032201075460762,3.440398722887039e-05,0.004073855059687048
16,0.36666666666666664,0.36666666666666664,44,0.36666666666666664,0.36666666666666664,0.2761904761904762,0.2761904761904762,120,44,2,path_fvg,FVG,path,fvg,15,29,3.539534368922735,7.2499969974160194e-06,0.004171833046711981,3.375898813828826e-05,0.004212842031847686
16,0.375,0.375,45,0.375,0.375,0.2857142857142857,0.2857142857142857,120,45,2,path_fvg,FVG,path,fvg,15,30,3.625835390740374,7.2499969974160194e-06,0.004310462041758001,3.3762946259230375e-05,0.004351474985014647
16,0.38333333333333336,0.38333333333333336,46,0.38333333333333336,0.38333333333333336,0.29523809523809524,0.29523809523809524,120,46,2,path_fvg,FVG,path,fvg,15,31,3.665948586545918,7.2499969974160194e-06,0.004448689054697752,3.3396994695067406e-05,0.004489336046390235
16,0.39166666666666666,0.39166666666666666,47,0.39166666666666666,0.39166666666666666,0.3047619047619048,0.3047619047619048,120,47,2,path_fvg,FVG,path,fvg,15,32,3.833469720589625,7.2499969974160194e-06,0.0045846960274502635,3.320304676890373e-05,0.004625149071216583
16,0.4,0.4,48,0.4,0.4,0.3142857142857143,0.3142857142857143,120,48,2,path_fvg,FVG,path,fvg,15,33,3.846753714483046,7.2499969974160194e-06,0.004721881065052003,3.36740049533546e-05,0.004762805067002773
16,0.4083333333333333,0.4083333333333333,49,0.4083333333333333,0.4083333333333333,0.3238095238095238,0.3238095238095238,120,49,2,path_fvg,FVG,path,fvg,15,34,3.9235540250842926,7.2499969974160194e-06,0.00487076910212636,3.396900137886405e-05,0.00491198810050264
16,0.4166666666666667,0.4166666666666667,50,0.4166666666666667,0.4166666666666667,0.3333333333333333,0.3333333333333333,120,50,2,path_fvg,FVG,path,fvg,15,35,4.081526196464421,7.2499969974160194e-06,0.00501067511504516,3.3719989005476236e-05,0.005051645101048052
16,0.425,0.425,51,0.425,0.425,0.34285714285714286,0.34285714285714286,120,51,2,path_fvg,FVG,path,fvg,15,36,4.2901106567599046,7.2499969974160194e-06,0.005149134085513651,3.359100082889199e-05,0.005189975083339959
16,0.43333333333333335,0.43333333333333335,52,0.43333333333333335,0.43333333333333335,0.3523809523809524,0.3523809523809524,120,52,2,path_fvg,FVG,path,fvg,15,37,4.377617746023747,7.2499969974160194e-06,0.005287945095915347,3.368500620126724e-05,0.005328880099114031
16,0.44166666666666665,0.44166666666666665,53,0.44166666666666665,0.44166666666666665,0.3619047619047619,0.3619047619047619,120,53,2,path_fvg,FVG,path,fvg,15,38,4.514694460819836,7.2499969974160194e-06,0.0054263960919342935,3.39450198225677e-05,0.005467591108754277
16,0.45,0.45,54,0.45,0.45,0.37142857142857144,0.37142857142857144,120,54,2,path_fvg,FVG,path,fvg,15,39,4.598853138968768,7.2499969974160194e-06,0.005572649068199098,3.4261029213666916e-05,0.005614160094410181
16,0.4666666666666667,0.4666666666666667,56,0.4666666666666667,0.4666666666666667,0.3904761904761905,0.3904761904761905,120,56,2,path_fvg,FVG,path,fvg,15,41,4.91932252273185,7.2499969974160194e-06,0.0058511290699243546,3.36740049533546e-05,0.005892053071875125
16,0.475,0.475,57,0.475,0.475,0.4,0.4,120,57,2,path_fvg,FVG,path,fvg,15,42,5.023765952908716,7.2499969974160194e-06,0.005989100085571408,3.452395321801305e-05,0.006030874035786837
16,0.48333333333333334,0.48333333333333334,58,0.48333333333333334,0.48333333333333334,0.4095238095238095,0.4095238095238095,120,58,2,path_fvg,FVG,path,fvg,15,43,5.131277418412872,7.2499969974160194e-06,0.006127836066298187,3.3836986403912306e-05,0.006168923049699515
16,0.49166666666666664,0.49166666666666664,59,0.49166666666666664,0.49166666666666664,0.41904761904761906,0.41904761904761906,120,59,2,path_fvg,FVG,path,fvg,15,44,5.401081847721663,7.2499969974160194e-06,0.006265944102779031,3.9203965570777655e-05,0.0063123980653472245
16,0.5,0.5,60,0.5,0.5,0.42857142857142855,0.42857142857142855,120,60,2,path_fvg,FVG,path,fvg,15,45,5.538682492458882,7.2499969974160194e-06,0.006405830092262477,3.4006021451205015e-05,0.006447086110711098
16,0.5083333333333333,0.5083333333333333,61,0.5083333333333333,0.5083333333333333,0.4380952380952381,0.4380952380952381,120,61,2,path_fvg,FVG,path,fvg,15,46,5.638687118634029,7.2499969974160194e-06,0.006543890107423067,3.41139966621995e-05,0.006585254101082683
16,0.5166666666666667,0.5166666666666667,62,0.5166666666666667,0.5166666666666667,0.44761904761904764,0.44761904761904764,120,62,2,path_fvg,FVG,path,fvg,15,47,5.807445555433884,7.2499969974160194e-06,0.00668228609720245,3.383302828297019e-05,0.006723369122482836
16,0.525,0.525,63,0.525,0.525,0.45714285714285713,0.45714285714285713,120,63,2,path_fvg,FVG,path,fvg,15,48,5.855672566083185,7.2499969974160194e-06,0.006818890105932951,3.374897642061114e-05,0.006859889079350978
16,0.5333333333333333,0.5333333333333333,64,0.5333333333333333,0.5333333333333333,0.4666666666666667,0.4666666666666667,120,64,2,path_fvg,FVG,path,fvg,15,49,5.938667889806809,7.2499969974160194e-06,0.0069556470843963325,3.389595076441765e-05,0.006996793032158166
16,0.5416666666666666,0.5416666666666666,65,0.5416666666666666,0.5416666666666666,0.47619047619047616,0.47619047619047616,120,65,2,path_fvg,FVG,path,fvg,15,50,6.173433163915986,7.2499969974160194e-06,0.007101659080944955,3.35590448230505e-05,0.007142468122765422
16,0.55,0.55,66,0.55,0.55,0.4857142857142857,0.4857142857142857,120,66,2,path_fvg,FVG,path,fvg,15,51,6.218992129186452,7.2499969974160194e-06,0.007238261052407324,3.392499638721347e-05,0.007279436045791954
16,0.5583333333333333,0.5583333333333333,67,0.5583333333333333,0.5583333333333333,0.49523809523809526,0.49523809523809526,120,67,2,path_fvg,FVG,path,fvg,15,52,6.329101501971215,7.2499969974160194e-06,0.007376346038654447,3.440299769863486e-05,0.0074179990333504975
16,0.5666666666666667,0.5666666666666667,68,0.5666666666666667,0.5666666666666667,0.5047619047619047,0.5047619047619047,120,68,2,path_fvg,FVG,path,fvg,15,53,6.474564343166477,7.2499969974160194e-06,0.007519233040511608,3.466499038040638e-05,0.0075611480278894305
16,0.575,0.575,69,0.575,0.575,0.5142857142857142,0.5142857142857142,120,69,2,path_fvg,FVG,path,fvg,15,54,6.611348904907209,7.2499969974160194e-06,0.007657855050638318,3.4300959669053555e-05,0.007699406007304788
16,0.5833333333333334,0.5833333333333334,70,0.5833333333333334,0.5833333333333334,0.5238095238095238,0.5238095238095238,120,70,2,path_fvg,FVG,path,fvg,15,55,6.683519384369021,7.2499969974160194e-06,0.007801167026627809,3.485503839328885e-05,0.007843272062018514
16,0.5916666666666667,0.5916666666666667,71,0.5916666666666667,0.5916666666666667,0.5333333333333333,0.5333333333333333,120,71,2,path_fvg,FVG,path,fvg,15,56,6.762081652420245,7.2499969974160194e-06,0.007941269024740905,3.4720986150205135e-05,0.007983240007888526
16,0.6,0.6,72,0.6,0.6,0.5428571428571428,0.5428571428571428,120,72,2,path_fvg,FVG,path,fvg,15,57,7.016443674031656,7.2499969974160194e-06,0.008080500003416091,3.441103035584092e-05,0.008122161030769348
16,0.6083333333333333,0.6083333333333333,73,0.6083333333333333,0.6083333333333333,0.5523809523809524,0.5523809523809524,120,73,2,path_fvg,FVG,path,fvg,15,58,7.113874350340522,7.2499969974160194e-06,0.008218826027587056,3.4401018638163805e-05,0.008260477043222636
16,0.6166666666666667,0.6166666666666667,74,0.6166666666666667,0.6166666666666667,0.5619047619047619,0.5619047619047619,120,74,2,path_fvg,FVG,path,fvg,15,59,7.292832856704467,7.2499969974160194e-06,0.008357913990039378,3.3386051654815674e-05,0.00839855003869161
16,0.625,0.625,75,0.625,0.625,0.5714285714285714,0.5714285714285714,120,75,2,path_fvg,FVG,path,fvg,15,60,7.451047979942938,7.2499969974160194e-06,0.008494892972521484,3.427499905228615e-05,0.008536417968571186
16,0.6333333333333333,0.6333333333333333,76,0.6333333333333333,0.6333333333333333,0.580952380952381,0.580952380952381,120,76,2,path_fvg,FVG,path,fvg,15,61,7.604031054091748,7.2499969974160194e-06,0.008635903999675065,3.41269769705832e-05,0.008677280973643064
16,0.6416666666666667,0.6416666666666667,77,0.6416666666666667,0.6416666666666667,0.5904761904761905,0.5904761904761905,120,77,2,path_fvg,FVG,path,fvg,15,62,7.632415502911613,7.2499969974160194e-06,0.008773537003435194,3.387400647625327e-05,0.008814661006908864
16,0.65,0.65,78,0.65,0.65,0.6,0.6,120,78,2,path_fvg,FVG,path,fvg,15,63,7.955001814984584,7.2499969974160194e-06,0.008910904987715185,3.389298217371106e-05,0.008952047966886312
16,0.6583333333333333,0.6583333333333333,79,0.6583333333333333,0.6583333333333333,0.6095238095238096,0.6095238095238096,120,79,2,path_fvg,FVG,path,fvg,15,64,7.9959110018267285,7.2499969974160194e-06,0.009048810985404998,3.448501229286194e-05,0.009090545994695276
16,0.675,0.675,81,0.675,0.675,0.6285714285714286,0.6285714285714286,120,81,2,path_fvg,FVG,path,fvg,15,66,8.285427474059272,7.2499969974160194e-06,0.009331906971056014,3.4661032259464264e-05,0.009373818000312895
16,0.6833333333333333,0.6833333333333333,82,0.6833333333333333,0.6833333333333333,0.638095238095238,0.638095238095238,120,82,2,path_fvg,FVG,path,fvg,15,67,8.43000902296008,7.2499969974160194e-06,0.00946983991889283,3.36900120601058e-05,0.009510779927950352
16,0.6916666666666667,0.6916666666666667,83,0.6916666666666667,0.6916666666666667,0.6476190476190476,0.6476190476190476,120,83,2,path_fvg,FVG,path,fvg,15,68,8.654905969762142,7.2499969974160194e-06,0.009606612904462963,3.3958989661186934e-05,0.009647821891121566
16,0.7,0.7,84,0.7,0.7,0.6571428571428571,0.6571428571428571,120,84,2,path_fvg,FVG,path,fvg,15,69,8.795559620803175,7.2499969974160194e-06,0.009743611910380423,3.416696563363075e-05,0.00978502887301147
16,0.7083333333333334,0.7083333333333334,85,0.7083333333333334,0.7083333333333334,0.6666666666666666,0.6666666666666666,120,85,2,path_fvg,FVG,path,fvg,15,70,8.888543312493864,7.2499969974160194e-06,0.009881517908070236,3.4213007893413305e-05,0.009922980912961066
16,0.7166666666666667,0.7166666666666667,86,0.7166666666666667,0.7166666666666667,0.6761904761904762,0.6761904761904762,120,86,2,path_fvg,FVG,path,fvg,15,71,9.108219764845934,7.2499969974160194e-06,0.010019031877163798,3.991700941696763e-05,0.010066198883578181
16,0.725,0.725,87,0.725,0.725,0.6857142857142857,0.6857142857142857,120,87,2,path_fvg,FVG,path,fvg,15,72,9.181035537855847,7.2499969974160194e-06,0.010162192862480879,3.483501495793462e-05,0.01020427787443623
16,0.7333333333333333,0.7333333333333333,88,0.7333333333333333,0.7333333333333333,0.6952380952380952,0.6952380952380952,120,88,2,path_fvg,FVG,path,fvg,15,73,9.248463304374493,7.2499969974160194e-06,0.010301516856998205,3.510998794808984e-05,0.010343876841943711
16,0.7416666666666667,0.7416666666666667,89,0.7416666666666667,0.7416666666666667,0.7047619047619048,0.7047619047619048,120,89,2,path_fvg,FVG,path,fvg,15,74,9.456994407513777,7.2499969974160194e-06,0.010442754835821688,3.418303094804287e-05,0.010484187863767147
16,0.75,0.75,90,0.75,0.75,0.7142857142857143,0.7142857142857143,120,90,2,path_fvg,FVG,path,fvg,15,75,9.622154834999602,7.2499969974160194e-06,0.010581346810795367,3.550300607457757e-05,0.01062409981386736
16,0.7583333333333333,0.7583333333333333,91,0.7583333333333333,0.7583333333333333,0.7238095238095238,0.7238095238095238,120,91,2,path_fvg,FVG,path,fvg,15,76,9.770024742879572,7.2499969974160194e-06,0.010722089849878103,3.4124008379876614e-05,0.010763463855255395
16,0.7666666666666667,0.7666666666666667,92,0.7666666666666667,0.7666666666666667,0.7333333333333333,0.7333333333333333,120,92,2,path_fvg,FVG,path,fvg,15,77,9.999999999999996,7.2499969974160194e-06,0.010866577853448689,3.511400427669287e-05,0.010908941854722798
16,0.775,0.775,93,0.775,0.775,0.7428571428571429,0.7428571428571429,120,93,2,path_fvg,FVG,path,fvg,15,78,10.030912411195699,7.2499969974160194e-06,0.011007187829818577,3.453996032476425e-05,0.011048977787140757
16,0.7833333333333333,0.7833333333333333,94,0.7833333333333333,0.7833333333333333,0.7523809523809524,0.7523809523809524,120,94,2,path_fvg,FVG,path,fvg,15,79,10.105110677168147,7.2499969974160194e-06,0.011146256816573441,3.360101254656911e-05,0.011187107826117426
16,0.7916666666666666,0.7916666666666666,95,0.7916666666666666,0.7916666666666666,0.7619047619047619,0.7619047619047619,120,95,2,path_fvg,FVG,path,fvg,15,80,10.351871453052945,7.2499969974160194e-06,0.011284173815511167,3.3657997846603394e-05,0.011325081810355186
16,0.8,0.8,96,0.8,0.8,0.7714285714285715,0.7714285714285715,120,96,2,path_fvg,FVG,path,fvg,15,81,10.444727604776,7.2499969974160194e-06,0.011421585804782808,3.3588032238185406e-05,0.01146242383401841
16,0.8083333333333333,0.8083333333333333,97,0.8083333333333333,0.8083333333333333,0.780952380952381,0.780952380952381,120,97,2,path_fvg,FVG,path,fvg,15,82,10.750650737080834,7.2499969974160194e-06,0.011564781772904098,3.4838973078876734e-05,0.01160687074298039
16,0.8166666666666667,0.8166666666666667,98,0.8166666666666667,0.8166666666666667,0.7904761904761904,0.7904761904761904,120,98,2,path_fvg,FVG,path,fvg,15,83,10.977835289602213,7.2499969974160194e-06,0.011703740747179836,3.360299160704017e-05,0.011744593735784292
16,0.825,0.825,99,0.825,0.825,0.8,0.8,120,99,2,path_fvg,FVG,path,fvg,15,84,11.267949192431118,7.2499969974160194e-06,0.01184163469588384,3.384600859135389e-05,0.01188273070147261
16,0.8333333333333334,0.8333333333333334,100,0.8333333333333334,0.8333333333333334,0.8095238095238095,0.8095238095238095,120,100,2,path_fvg,FVG,path,fvg,15,85,11.324869129433353,7.2499969974160194e-06,0.011980121722444892,3.3236981835216284e-05,0.012020608701277524
16,0.8416666666666667,0.8416666666666667,101,0.8416666666666667,0.8416666666666667,0.819047619047619,0.819047619047619,120,101,2,path_fvg,FVG,path,fvg,15,86,11.518805695907991,7.2499969974160194e-06,0.012116117752157152,3.328599268570542e-05,0.012156653741840273
16,0.85,0.85,102,0.85,0.85,0.8285714285714286,0.8285714285714286,120,102,2,path_fvg,FVG,path,fvg,15,87,11.58578643762691,7.2499969974160194e-06,0.012251352774910629,3.251200541853905e-05,0.012291114777326584
16,0.8583333333333333,0.8583333333333333,103,0.8583333333333333,0.8583333333333333,0.8380952380952381,0.8380952380952381,120,103,2,path_fvg,FVG,path,fvg,15,88,11.829913513373972,7.2499969974160194e-06,0.012386143731418997,3.142404602840543e-05,0.012424817774444818
